E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\0\0_0.wav, 男, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_103.wav, 男, 52, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_104.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_105.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_106.wav, 男, 60, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_107.wav, 男, 60, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_108.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_109.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_11.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_110.wav, 男, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_111.wav, 男, 65, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_112.wav, 男, 61, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_113.wav, 男, 55, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_114.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_115.wav, 男, 61, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_116.wav, 男, 37, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_117.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_118.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_119.wav, 男, 40, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_12.wav, 男, 39, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_120.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_121.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_122.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_123.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_124.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_125.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_126.wav, 男, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_127.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_128.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_129.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_13.wav, 男, 43, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_130.wav, 男, 52, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_131.wav, 男, 37, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_132.wav, 男, 60, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_133.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_134.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_135.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_136.wav, 男, 44, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_137.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_138.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_139.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_14.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_140.wav, 男, 60, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_141.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_142.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_143.wav, 男, 41, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_144.wav, 男, 66, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_145.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_146.wav, 男, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_147.wav, 男, 64, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_148.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_149.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_15.wav, 男, 55, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_150.wav, 男, 41, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_151.wav, 男, 46, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_152.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_153.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_154.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_155.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_156.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_157.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_158.wav, 男, 42, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_159.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_16.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_160.wav, 男, 61, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_161.wav, 男, 52, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_162.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_163.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_164.wav, 男, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_165.wav, 男, 40, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_166.wav, 男, 52, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_167.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_168.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_169.wav, 男, 60, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_17.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_170.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_171.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_172.wav, 男, 56, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_173.wav, 男, 42, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_174.wav, 男, 51, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_175.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_176.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_177.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_178.wav, 男, 42, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_179.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_18.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_180.wav, 男, 47, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_181.wav, 男, 61, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_182.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_183.wav, 男, 52, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_184.wav, 男, 50, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_185.wav, 男, 32, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_186.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_187.wav, 男, 37, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_188.wav, 男, 63, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_189.wav, 男, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_19.wav, 男, 44, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_190.wav, 男, 53, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_191.wav, 男, 52, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_192.wav, 男, 54, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_193.wav, 男, 40, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_194.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_195.wav, 男, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_196.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_197.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p03 11-15\1\多人有声剧《斗破苍穹》完整版 p03 11-15_1_198.wav, 男, 55, 中立
